"queryDate","timeZone","underlying","symbol","expiryDate","strikePrice","side","interval","openTimeUtc","openTimeLocal","open","high","low","close","volume","closeTimeUtc","closeTimeLocal","quoteVolume","numberOfTrades","takerBuyVolume","takerBuyQuoteVolume"
"all-available","Asia/Taipei","BTCUSDT","BTC-260628-55000-C","2026-06-28","55000","CALL","1h","2026-06-26 15:00:00","2026-06-26 23:00:00","5350.000","5350.000","5350.000","5350.000","0.16","2026-06-26 15:59:59","2026-06-26 23:59:59","856.00000","2","0.00","0.00000"
"all-available","Asia/Taipei","BTCUSDT","BTC-260628-55000-C","2026-06-28","55000","CALL","1h","2026-06-26 16:00:00","2026-06-27 00:00:00","5150.000","5150.000","5150.000","5150.000","0.16","2026-06-26 16:59:59","2026-06-27 00:59:59","824.00000","2","0.16","824.00000"
"all-available","Asia/Taipei","BTCUSDT","BTC-260628-55000-C","2026-06-28","55000","CALL","1h","2026-06-26 17:00:00","2026-06-27 01:00:00","5150.000","5150.000","5150.000","5150.000","0.00","2026-06-26 17:59:59","2026-06-27 01:59:59","0.00000","0","0.00","0.00000"
"all-available","Asia/Taipei","BTCUSDT","BTC-260628-55000-C","2026-06-28","55000","CALL","1h","2026-06-26 18:00:00","2026-06-27 02:00:00","5150.000","5150.000","5150.000","5150.000","0.00","2026-06-26 18:59:59","2026-06-27 02:59:59","0.00000","0","0.00","0.00000"
"all-available","Asia/Taipei","BTCUSDT","BTC-260628-55000-C","2026-06-28","55000","CALL","1h","2026-06-26 19:00:00","2026-06-27 03:00:00","5150.000","5150.000","5150.000","5150.000","0.00","2026-06-26 19:59:59","2026-06-27 03:59:59","0.00000","0","0.00","0.00000"
"all-available","Asia/Taipei","BTCUSDT","BTC-260628-55000-C","2026-06-28","55000","CALL","1h","2026-06-26 20:00:00","2026-06-27 04:00:00","5150.000","5150.000","5150.000","5150.000","0.00","2026-06-26 20:59:59","2026-06-27 04:59:59","0.00000","0","0.00","0.00000"
"all-available","Asia/Taipei","BTCUSDT","BTC-260628-55000-C","2026-06-28","55000","CALL","1h","2026-06-26 21:00:00","2026-06-27 05:00:00","5150.000","5150.000","5150.000","5150.000","0.00","2026-06-26 21:59:59","2026-06-27 05:59:59","0.00000","0","0.00","0.00000"
"all-available","Asia/Taipei","BTCUSDT","BTC-260628-55000-C","2026-06-28","55000","CALL","1h","2026-06-26 22:00:00","2026-06-27 06:00:00","5150.000","5150.000","5150.000","5150.000","0.00","2026-06-26 22:59:59","2026-06-27 06:59:59","0.00000","0","0.00","0.00000"
"all-available","Asia/Taipei","BTCUSDT","BTC-260628-55000-C","2026-06-28","55000","CALL","1h","2026-06-26 23:00:00","2026-06-27 07:00:00","5150.000","5150.000","5150.000","5150.000","0.00","2026-06-26 23:59:59","2026-06-27 07:59:59","0.00000","0","0.00","0.00000"
"all-available","Asia/Taipei","BTCUSDT","BTC-260628-55000-C","2026-06-28","55000","CALL","1h","2026-06-27 00:00:00","2026-06-27 08:00:00","5150.000","5150.000","5150.000","5150.000","0.00","2026-06-27 00:59:59","2026-06-27 08:59:59","0.00000","0","0.00","0.00000"
"all-available","Asia/Taipei","BTCUSDT","BTC-260628-55000-C","2026-06-28","55000","CALL","1h","2026-06-27 01:00:00","2026-06-27 09:00:00","5150.000","5150.000","5150.000","5150.000","0.00","2026-06-27 01:59:59","2026-06-27 09:59:59","0.00000","0","0.00","0.00000"
"all-available","Asia/Taipei","BTCUSDT","BTC-260628-55000-C","2026-06-28","55000","CALL","1h","2026-06-27 02:00:00","2026-06-27 10:00:00","5150.000","5150.000","5150.000","5150.000","0.00","2026-06-27 02:59:59","2026-06-27 10:59:59","0.00000","0","0.00","0.00000"
"all-available","Asia/Taipei","BTCUSDT","BTC-260628-55000-C","2026-06-28","55000","CALL","1h","2026-06-27 03:00:00","2026-06-27 11:00:00","5150.000","5150.000","5150.000","5150.000","0.00","2026-06-27 03:59:59","2026-06-27 11:59:59","0.00000","0","0.00","0.00000"
"all-available","Asia/Taipei","BTCUSDT","BTC-260628-55000-C","2026-06-28","55000","CALL","1h","2026-06-27 04:00:00","2026-06-27 12:00:00","5150.000","5150.000","5150.000","5150.000","0.00","2026-06-27 04:59:59","2026-06-27 12:59:59","0.00000","0","0.00","0.00000"
"all-available","Asia/Taipei","BTCUSDT","BTC-260628-55000-C","2026-06-28","55000","CALL","1h","2026-06-27 05:00:00","2026-06-27 13:00:00","5150.000","5150.000","5150.000","5150.000","0.00","2026-06-27 05:59:59","2026-06-27 13:59:59","0.00000","0","0.00","0.00000"
"all-available","Asia/Taipei","BTCUSDT","BTC-260628-55000-C","2026-06-28","55000","CALL","1h","2026-06-27 06:00:00","2026-06-27 14:00:00","5150.000","5150.000","5150.000","5150.000","0.00","2026-06-27 06:59:59","2026-06-27 14:59:59","0.00000","0","0.00","0.00000"
"all-available","Asia/Taipei","BTCUSDT","BTC-260628-55000-C","2026-06-28","55000","CALL","1h","2026-06-27 07:00:00","2026-06-27 15:00:00","5150.000","5150.000","5150.000","5150.000","0.00","2026-06-27 07:59:59","2026-06-27 15:59:59","0.00000","0","0.00","0.00000"
"all-available","Asia/Taipei","BTCUSDT","BTC-260628-55000-C","2026-06-28","55000","CALL","1h","2026-06-27 08:00:00","2026-06-27 16:00:00","5150.000","5150.000","5150.000","5150.000","0.00","2026-06-27 08:59:59","2026-06-27 16:59:59","0.00000","0","0.00","0.00000"
"all-available","Asia/Taipei","BTCUSDT","BTC-260628-55000-C","2026-06-28","55000","CALL","1h","2026-06-27 09:00:00","2026-06-27 17:00:00","5150.000","5150.000","5150.000","5150.000","0.00","2026-06-27 09:59:59","2026-06-27 17:59:59","0.00000","0","0.00","0.00000"
"all-available","Asia/Taipei","BTCUSDT","BTC-260628-55000-C","2026-06-28","55000","CALL","1h","2026-06-27 10:00:00","2026-06-27 18:00:00","5150.000","5150.000","5150.000","5150.000","0.00","2026-06-27 10:59:59","2026-06-27 18:59:59","0.00000","0","0.00","0.00000"
"all-available","Asia/Taipei","BTCUSDT","BTC-260628-55000-C","2026-06-28","55000","CALL","1h","2026-06-27 11:00:00","2026-06-27 19:00:00","5150.000","5150.000","5150.000","5150.000","0.00","2026-06-27 11:59:59","2026-06-27 19:59:59","0.00000","0","0.00","0.00000"
"all-available","Asia/Taipei","BTCUSDT","BTC-260628-55000-C","2026-06-28","55000","CALL","1h","2026-06-27 12:00:00","2026-06-27 20:00:00","5150.000","5150.000","5150.000","5150.000","0.00","2026-06-27 12:59:59","2026-06-27 20:59:59","0.00000","0","0.00","0.00000"
"all-available","Asia/Taipei","BTCUSDT","BTC-260628-55000-C","2026-06-28","55000","CALL","1h","2026-06-27 13:00:00","2026-06-27 21:00:00","5150.000","5150.000","5150.000","5150.000","0.00","2026-06-27 13:59:59","2026-06-27 21:59:59","0.00000","0","0.00","0.00000"
"all-available","Asia/Taipei","BTCUSDT","BTC-260628-55000-C","2026-06-28","55000","CALL","1h","2026-06-27 14:00:00","2026-06-27 22:00:00","5150.000","5150.000","5150.000","5150.000","0.00","2026-06-27 14:59:59","2026-06-27 22:59:59","0.00000","0","0.00","0.00000"
"all-available","Asia/Taipei","BTCUSDT","BTC-260628-55000-C","2026-06-28","55000","CALL","1h","2026-06-27 15:00:00","2026-06-27 23:00:00","5150.000","5150.000","5150.000","5150.000","0.00","2026-06-27 15:59:59","2026-06-27 23:59:59","0.00000","0","0.00","0.00000"
"all-available","Asia/Taipei","BTCUSDT","BTC-260628-55000-C","2026-06-28","55000","CALL","1h","2026-06-27 16:00:00","2026-06-28 00:00:00","5150.000","5150.000","5150.000","5150.000","0.00","2026-06-27 16:59:59","2026-06-28 00:59:59","0.00000","0","0.00","0.00000"
"all-available","Asia/Taipei","BTCUSDT","BTC-260628-55000-C","2026-06-28","55000","CALL","1h","2026-06-27 17:00:00","2026-06-28 01:00:00","5150.000","5150.000","5150.000","5150.000","0.00","2026-06-27 17:59:59","2026-06-28 01:59:59","0.00000","0","0.00","0.00000"
"all-available","Asia/Taipei","BTCUSDT","BTC-260628-55000-C","2026-06-28","55000","CALL","1h","2026-06-27 18:00:00","2026-06-28 02:00:00","5150.000","5150.000","5150.000","5150.000","0.00","2026-06-27 18:59:59","2026-06-28 02:59:59","0.00000","0","0.00","0.00000"
"all-available","Asia/Taipei","BTCUSDT","BTC-260628-55000-C","2026-06-28","55000","CALL","1h","2026-06-27 19:00:00","2026-06-28 03:00:00","5150.000","5150.000","5150.000","5150.000","0.00","2026-06-27 19:59:59","2026-06-28 03:59:59","0.00000","0","0.00","0.00000"
"all-available","Asia/Taipei","BTCUSDT","BTC-260628-55000-C","2026-06-28","55000","CALL","1h","2026-06-27 20:00:00","2026-06-28 04:00:00","5150.000","5150.000","5150.000","5150.000","0.00","2026-06-27 20:59:59","2026-06-28 04:59:59","0.00000","0","0.00","0.00000"
"all-available","Asia/Taipei","BTCUSDT","BTC-260628-55000-C","2026-06-28","55000","CALL","1h","2026-06-27 21:00:00","2026-06-28 05:00:00","5150.000","5150.000","5150.000","5150.000","0.00","2026-06-27 21:59:59","2026-06-28 05:59:59","0.00000","0","0.00","0.00000"
"all-available","Asia/Taipei","BTCUSDT","BTC-260628-55000-C","2026-06-28","55000","CALL","1h","2026-06-27 22:00:00","2026-06-28 06:00:00","5150.000","5150.000","5150.000","5150.000","0.00","2026-06-27 22:59:59","2026-06-28 06:59:59","0.00000","0","0.00","0.00000"
"all-available","Asia/Taipei","BTCUSDT","BTC-260628-55000-C","2026-06-28","55000","CALL","1h","2026-06-27 23:00:00","2026-06-28 07:00:00","5150.000","5150.000","5150.000","5150.000","0.00","2026-06-27 23:59:59","2026-06-28 07:59:59","0.00000","0","0.00","0.00000"
"all-available","Asia/Taipei","BTCUSDT","BTC-260628-55000-C","2026-06-28","55000","CALL","1h","2026-06-28 00:00:00","2026-06-28 08:00:00","5150.000","5150.000","5150.000","5150.000","0.00","2026-06-28 00:59:59","2026-06-28 08:59:59","0.00000","0","0.00","0.00000"
"all-available","Asia/Taipei","BTCUSDT","BTC-260628-55000-C","2026-06-28","55000","CALL","1h","2026-06-28 01:00:00","2026-06-28 09:00:00","5150.000","5150.000","5150.000","5150.000","0.00","2026-06-28 01:59:59","2026-06-28 09:59:59","0.00000","0","0.00","0.00000"
"all-available","Asia/Taipei","BTCUSDT","BTC-260628-55000-C","2026-06-28","55000","CALL","1h","2026-06-28 02:00:00","2026-06-28 10:00:00","5150.000","5150.000","5150.000","5150.000","0.00","2026-06-28 02:59:59","2026-06-28 10:59:59","0.00000","0","0.00","0.00000"
"all-available","Asia/Taipei","BTCUSDT","BTC-260628-55000-C","2026-06-28","55000","CALL","1h","2026-06-28 03:00:00","2026-06-28 11:00:00","5150.000","5150.000","5150.000","5150.000","0.00","2026-06-28 03:59:59","2026-06-28 11:59:59","0.00000","0","0.00","0.00000"
"all-available","Asia/Taipei","BTCUSDT","BTC-260628-55000-C","2026-06-28","55000","CALL","1h","2026-06-28 04:00:00","2026-06-28 12:00:00","5150.000","5150.000","5150.000","5150.000","0.00","2026-06-28 04:59:59","2026-06-28 12:59:59","0.00000","0","0.00","0.00000"
"all-available","Asia/Taipei","BTCUSDT","BTC-260628-55000-C","2026-06-28","55000","CALL","1h","2026-06-28 05:00:00","2026-06-28 13:00:00","5150.000","5150.000","5150.000","5150.000","0.00","2026-06-28 05:59:59","2026-06-28 13:59:59","0.00000","0","0.00","0.00000"
"all-available","Asia/Taipei","BTCUSDT","BTC-260628-55000-C","2026-06-28","55000","CALL","1h","2026-06-28 06:00:00","2026-06-28 14:00:00","5150.000","5150.000","5150.000","5150.000","0.00","2026-06-28 06:59:59","2026-06-28 14:59:59","0.00000","0","0.00","0.00000"
"all-available","Asia/Taipei","BTCUSDT","BTC-260628-55000-C","2026-06-28","55000","CALL","1h","2026-06-28 07:00:00","2026-06-28 15:00:00","5150.000","5150.000","5150.000","5150.000","0.00","2026-06-28 07:59:59","2026-06-28 15:59:59","0.00000","0","0.00","0.00000"
"all-available","Asia/Taipei","BTCUSDT","BTC-260628-55000-P","2026-06-28","55000","PUT","1h","2026-06-25 15:00:00","2026-06-25 23:00:00","185.000","225.000","145.000","180.000","5.87","2026-06-25 15:59:59","2026-06-25 23:59:59","1113.15000","19","1.54","296.25000"
"all-available","Asia/Taipei","BTCUSDT","BTC-260628-55000-P","2026-06-28","55000","PUT","1h","2026-06-25 16:00:00","2026-06-26 00:00:00","120.000","140.000","120.000","140.000","0.29","2026-06-25 16:59:59","2026-06-26 00:59:59","35.20000","2","0.00","0.00000"
"all-available","Asia/Taipei","BTCUSDT","BTC-260628-55000-P","2026-06-28","55000","PUT","1h","2026-06-25 17:00:00","2026-06-26 01:00:00","140.000","140.000","140.000","140.000","0.00","2026-06-25 17:59:59","2026-06-26 01:59:59","0.00000","0","0.00","0.00000"
"all-available","Asia/Taipei","BTCUSDT","BTC-260628-55000-P","2026-06-28","55000","PUT","1h","2026-06-25 18:00:00","2026-06-26 02:00:00","115.000","115.000","115.000","115.000","0.37","2026-06-25 18:59:59","2026-06-26 02:59:59","42.55000","1","0.37","42.55000"
"all-available","Asia/Taipei","BTCUSDT","BTC-260628-55000-P","2026-06-28","55000","PUT","1h","2026-06-25 19:00:00","2026-06-26 03:00:00","130.000","130.000","130.000","130.000","0.37","2026-06-25 19:59:59","2026-06-26 03:59:59","48.10000","1","0.00","0.00000"
"all-available","Asia/Taipei","BTCUSDT","BTC-260628-55000-P","2026-06-28","55000","PUT","1h","2026-06-25 20:00:00","2026-06-26 04:00:00","105.000","105.000","105.000","105.000","0.10","2026-06-25 20:59:59","2026-06-26 04:59:59","10.50000","1","0.10","10.50000"
"all-available","Asia/Taipei","BTCUSDT","BTC-260628-55000-P","2026-06-28","55000","PUT","1h","2026-06-25 21:00:00","2026-06-26 05:00:00","75.000","75.000","75.000","75.000","8.47","2026-06-25 21:59:59","2026-06-26 05:59:59","635.25000","2","8.47","635.25000"
"all-available","Asia/Taipei","BTCUSDT","BTC-260628-55000-P","2026-06-28","55000","PUT","1h","2026-06-25 22:00:00","2026-06-26 06:00:00","75.000","75.000","75.000","75.000","0.00","2026-06-25 22:59:59","2026-06-26 06:59:59","0.00000","0","0.00","0.00000"
"all-available","Asia/Taipei","BTCUSDT","BTC-260628-55000-P","2026-06-28","55000","PUT","1h","2026-06-25 23:00:00","2026-06-26 07:00:00","75.000","75.000","75.000","75.000","0.23","2026-06-25 23:59:59","2026-06-26 07:59:59","17.25000","2","0.07","5.25000"
"all-available","Asia/Taipei","BTCUSDT","BTC-260628-55000-P","2026-06-28","55000","PUT","1h","2026-06-26 00:00:00","2026-06-26 08:00:00","75.000","75.000","75.000","75.000","0.29","2026-06-26 00:59:59","2026-06-26 08:59:59","21.75000","2","0.29","21.75000"
"all-available","Asia/Taipei","BTCUSDT","BTC-260628-55000-P","2026-06-28","55000","PUT","1h","2026-06-26 01:00:00","2026-06-26 09:00:00","90.000","90.000","90.000","90.000","1.96","2026-06-26 01:59:59","2026-06-26 09:59:59","176.40000","6","0.46","41.40000"
"all-available","Asia/Taipei","BTCUSDT","BTC-260628-55000-P","2026-06-28","55000","PUT","1h","2026-06-26 02:00:00","2026-06-26 10:00:00","85.000","170.000","85.000","150.000","39.98","2026-06-26 02:59:59","2026-06-26 10:59:59","5674.05000","17","38.85","5541.55000"
"all-available","Asia/Taipei","BTCUSDT","BTC-260628-55000-P","2026-06-28","55000","PUT","1h","2026-06-26 03:00:00","2026-06-26 11:00:00","170.000","170.000","60.000","60.000","7.88","2026-06-26 03:59:59","2026-06-26 11:59:59","654.55000","16","7.33","591.35000"
"all-available","Asia/Taipei","BTCUSDT","BTC-260628-55000-P","2026-06-28","55000","PUT","1h","2026-06-26 04:00:00","2026-06-26 12:00:00","70.000","70.000","65.000","65.000","1.14","2026-06-26 04:59:59","2026-06-26 12:59:59","77.05000","3","0.59","41.30000"
"all-available","Asia/Taipei","BTCUSDT","BTC-260628-55000-P","2026-06-28","55000","PUT","1h","2026-06-26 05:00:00","2026-06-26 13:00:00","65.000","65.000","65.000","65.000","0.00","2026-06-26 05:59:59","2026-06-26 13:59:59","0.00000","0","0.00","0.00000"
"all-available","Asia/Taipei","BTCUSDT","BTC-260628-55000-P","2026-06-28","55000","PUT","1h","2026-06-26 06:00:00","2026-06-26 14:00:00","80.000","80.000","65.000","70.000","6.84","2026-06-26 06:59:59","2026-06-26 14:59:59","511.80000","9","2.65","212.00000"
