"queryDate","timeZone","underlying","symbol","expiryDate","strikePrice","side","interval","openTimeUtc","openTimeLocal","open","high","low","close","volume","closeTimeUtc","closeTimeLocal","quoteVolume","numberOfTrades","takerBuyVolume","takerBuyQuoteVolume"
"all-available","Asia/Taipei","BTCUSDT","BTC-260830-74000-C","2026-08-30","74000","CALL","15m","2026-08-28 16:00:00","2026-08-29 00:00:00","4095.000","4095.000","4095.000","4095.000","0.15","2026-08-28 16:14:59","2026-08-29 00:14:59","614.25000","1","0.00","0.00000"
"all-available","Asia/Taipei","BTCUSDT","BTC-260830-74000-C","2026-08-30","74000","CALL","15m","2026-08-28 16:15:00","2026-08-29 00:15:00","2950.000","2950.000","2950.000","2950.000","0.15","2026-08-28 16:29:59","2026-08-29 00:29:59","442.50000","1","0.15","442.50000"
"all-available","Asia/Taipei","BTCUSDT","BTC-260830-74000-C","2026-08-30","74000","CALL","15m","2026-08-28 16:30:00","2026-08-29 00:30:00","2950.000","2950.000","2950.000","2950.000","0.00","2026-08-28 16:44:59","2026-08-29 00:44:59","0.00000","0","0.00","0.00000"
"all-available","Asia/Taipei","BTCUSDT","BTC-260830-74000-C","2026-08-30","74000","CALL","15m","2026-08-28 16:45:00","2026-08-29 00:45:00","2950.000","2950.000","2950.000","2950.000","0.00","2026-08-28 16:59:59","2026-08-29 00:59:59","0.00000","0","0.00","0.00000"
"all-available","Asia/Taipei","BTCUSDT","BTC-260830-74000-C","2026-08-30","74000","CALL","15m","2026-08-28 17:00:00","2026-08-29 01:00:00","2950.000","2950.000","2950.000","2950.000","0.00","2026-08-28 17:14:59","2026-08-29 01:14:59","0.00000","0","0.00","0.00000"
"all-available","Asia/Taipei","BTCUSDT","BTC-260830-74000-C","2026-08-30","74000","CALL","15m","2026-08-28 17:15:00","2026-08-29 01:15:00","2950.000","2950.000","2950.000","2950.000","0.00","2026-08-28 17:29:59","2026-08-29 01:29:59","0.00000","0","0.00","0.00000"
"all-available","Asia/Taipei","BTCUSDT","BTC-260830-74000-C","2026-08-30","74000","CALL","15m","2026-08-28 17:30:00","2026-08-29 01:30:00","2950.000","2950.000","2950.000","2950.000","0.00","2026-08-28 17:44:59","2026-08-29 01:44:59","0.00000","0","0.00","0.00000"
"all-available","Asia/Taipei","BTCUSDT","BTC-260830-74000-C","2026-08-30","74000","CALL","15m","2026-08-28 17:45:00","2026-08-29 01:45:00","2950.000","2950.000","2950.000","2950.000","0.00","2026-08-28 17:59:59","2026-08-29 01:59:59","0.00000","0","0.00","0.00000"
"all-available","Asia/Taipei","BTCUSDT","BTC-260830-74000-C","2026-08-30","74000","CALL","15m","2026-08-28 18:00:00","2026-08-29 02:00:00","2950.000","2950.000","2950.000","2950.000","0.00","2026-08-28 18:14:59","2026-08-29 02:14:59","0.00000","0","0.00","0.00000"
"all-available","Asia/Taipei","BTCUSDT","BTC-260830-74000-C","2026-08-30","74000","CALL","15m","2026-08-28 18:15:00","2026-08-29 02:15:00","2950.000","2950.000","2950.000","2950.000","0.00","2026-08-28 18:29:59","2026-08-29 02:29:59","0.00000","0","0.00","0.00000"
