"queryDate","timeZone","underlying","symbol","expiryDate","strikePrice","side","interval","openTimeUtc","openTimeLocal","open","high","low","close","volume","closeTimeUtc","closeTimeLocal","quoteVolume","numberOfTrades","takerBuyVolume","takerBuyQuoteVolume"
"all-available","Asia/Taipei","BTCUSDT","BTC-260708-58000-P","2026-07-08","58000","PUT","15m","2026-07-06 13:45:00","2026-07-06 21:45:00","45.000","45.000","45.000","45.000","0.10","2026-07-06 13:59:59","2026-07-06 21:59:59","4.50000","1","0.10","4.50000"
"all-available","Asia/Taipei","BTCUSDT","BTC-260708-58000-P","2026-07-08","58000","PUT","15m","2026-07-06 14:00:00","2026-07-06 22:00:00","45.000","45.000","45.000","45.000","0.00","2026-07-06 14:14:59","2026-07-06 22:14:59","0.00000","0","0.00","0.00000"
"all-available","Asia/Taipei","BTCUSDT","BTC-260708-58000-P","2026-07-08","58000","PUT","15m","2026-07-06 14:15:00","2026-07-06 22:15:00","30.000","30.000","25.000","25.000","0.77","2026-07-06 14:29:59","2026-07-06 22:29:59","22.15000","4","0.19","4.75000"
"all-available","Asia/Taipei","BTCUSDT","BTC-260708-58000-P","2026-07-08","58000","PUT","15m","2026-07-06 14:30:00","2026-07-06 22:30:00","30.000","30.000","25.000","25.000","3.25","2026-07-06 14:44:59","2026-07-06 22:44:59","81.75000","2","3.25","81.75000"
"all-available","Asia/Taipei","BTCUSDT","BTC-260708-58000-P","2026-07-08","58000","PUT","15m","2026-07-06 14:45:00","2026-07-06 22:45:00","25.000","25.000","25.000","25.000","0.00","2026-07-06 14:59:59","2026-07-06 22:59:59","0.00000","0","0.00","0.00000"
"all-available","Asia/Taipei","BTCUSDT","BTC-260708-58000-P","2026-07-08","58000","PUT","15m","2026-07-06 15:00:00","2026-07-06 23:00:00","25.000","25.000","25.000","25.000","0.00","2026-07-06 15:14:59","2026-07-06 23:14:59","0.00000","0","0.00","0.00000"
"all-available","Asia/Taipei","BTCUSDT","BTC-260708-58000-P","2026-07-08","58000","PUT","15m","2026-07-06 15:15:00","2026-07-06 23:15:00","15.000","15.000","15.000","15.000","3.01","2026-07-06 15:29:59","2026-07-06 23:29:59","45.15000","2","0.00","0.00000"
"all-available","Asia/Taipei","BTCUSDT","BTC-260708-58000-P","2026-07-08","58000","PUT","15m","2026-07-06 15:30:00","2026-07-06 23:30:00","15.000","15.000","15.000","15.000","0.00","2026-07-06 15:44:59","2026-07-06 23:44:59","0.00000","0","0.00","0.00000"
"all-available","Asia/Taipei","BTCUSDT","BTC-260708-58000-P","2026-07-08","58000","PUT","15m","2026-07-06 15:45:00","2026-07-06 23:45:00","15.000","15.000","15.000","15.000","0.00","2026-07-06 15:59:59","2026-07-06 23:59:59","0.00000","0","0.00","0.00000"
"all-available","Asia/Taipei","BTCUSDT","BTC-260708-58000-P","2026-07-08","58000","PUT","15m","2026-07-06 16:00:00","2026-07-07 00:00:00","15.000","15.000","15.000","15.000","0.00","2026-07-06 16:14:59","2026-07-07 00:14:59","0.00000","0","0.00","0.00000"
